nome,data,hora,potencia,
Pow-ACSuporte,06/10/2021,04:00:00,0,
Pow-ACSuporte,06/10/2021,05:00:00,0,
Pow-ACSuporte,06/10/2021,06:00:00,0,
Pow-ACSuporte,06/10/2021,07:00:00,0,
Pow-ACSuporte,06/10/2021,08:00:00,1007,9301562500001;0;0;1007
Pow-ACSuporte,06/10/2021,09:00:00,1887,1453493013973;0;0;1887
Pow-ACSuporte,06/10/2021,10:00:00,1894,3360646387832;0;0;1894
Pow-ACSuporte,06/10/2021,11:00:00,1906,3639090909091;0;0;1906
Pow-ACSuporte,06/10/2021,12:00:00,1918,218514750763;0;0;1918
Pow-ACSuporte,06/10/2021,13:00:00,1838,1116859852477;0;0;1838
Pow-ACSuporte,06/10/2021,14:00:00,1890,7703757225433;0;0;1890
Pow-ACSuporte,06/10/2021,15:00:00,1862,5977893820711;0;0;1862
Pow-ACSuporte,06/10/2021,16:00:00,1897,7943895619758;0;0;1897
Pow-ACSuporte,06/10/2021,17:00:00,1788,4261650045332;0;0;1788
Pow-ACSuporte,06/10/2021,18:00:00,0,
Pow-ACSuporte,06/10/2021,19:00:00,0,
Pow-ACSuporte,06/10/2021,20:00:00,0,
Pow-ACSuporte,06/10/2021,21:00:00,0,
Pow-ACSuporte,06/10/2021,22:00:00,0,
Pow-ACSuporte,06/10/2021,23:00:00,0,
Pow-ACSuporte,06/11/2021,00:00:00,0,
Pow-ACSuporte,06/11/2021,01:00:00,0,
Pow-ACSuporte,06/11/2021,02:00:00,0,
Pow-ACSuporte,06/11/2021,03:00:00,0,
Pow-ACSuporte,06/11/2021,04:00:00,0,
Pow-ACSuporte,06/11/2021,05:00:00,0,
Pow-ACSuporte,06/11/2021,06:00:00,0,
Pow-ACSuporte,06/11/2021,07:00:00,0,
Pow-ACSuporte,06/11/2021,08:00:00,0,
Pow-ACSuporte,06/11/2021,09:00:00,1833,8523236124176;0;0;1833
Pow-ACSuporte,06/11/2021,10:00:00,1912,6870350404313;0;0;1912
Pow-ACSuporte,06/11/2021,11:00:00,1942,05738028169;0;0;1942
Pow-ACSuporte,06/11/2021,12:00:00,1873,9642430086787;0;0;1873
Pow-ACSuporte,06/11/2021,13:00:00,1523,069263959391;0;0;1523
Pow-ACSuporte,06/11/2021,14:00:00,1549,0541362916006;0;0;1549
Pow-ACSuporte,06/11/2021,15:00:00,1583,7632555425903;0;0;1583
Pow-ACSuporte,06/11/2021,16:00:00,1688,8761686991868;0;0;1688
Pow-ACSuporte,06/11/2021,17:00:00,1838,991326923077;0;0;1838
Pow-ACSuporte,06/11/2021,18:00:00,0,
Pow-ACSuporte,06/11/2021,19:00:00,0,
Pow-ACSuporte,06/11/2021,20:00:00,0,
Pow-ACSuporte,06/11/2021,21:00:00,0,
Pow-ACSuporte,06/11/2021,22:00:00,0,
Pow-ACSuporte,06/11/2021,23:00:00,0,
Pow-ACSuporte,06/12/2021,00:00:00,0,
Pow-ACSuporte,06/12/2021,01:00:00,0,
Pow-ACSuporte,06/12/2021,02:00:00,0,
Pow-ACSuporte,06/12/2021,03:00:00,0,
Pow-ACSuporte,06/12/2021,04:00:00,0,
Pow-ACSuporte,06/12/2021,05:00:00,0,
Pow-ACSuporte,06/12/2021,06:00:00,0,
Pow-ACSuporte,06/12/2021,07:00:00,0,
Pow-ACSuporte,06/12/2021,08:00:00,0,
Pow-ACSuporte,06/12/2021,09:00:00,0,
Pow-ACSuporte,06/12/2021,10:00:00,0,
Pow-ACSuporte,06/12/2021,11:00:00,0,
Pow-ACSuporte,06/12/2021,12:00:00,0,
Pow-ACSuporte,06/12/2021,13:00:00,0,
Pow-ACSuporte,06/12/2021,14:00:00,0,
Pow-ACSuporte,06/12/2021,15:00:00,0,
Pow-ACSuporte,06/12/2021,16:00:00,0,
Pow-ACSuporte,06/12/2021,17:00:00,0,
Pow-ACSuporte,06/12/2021,18:00:00,0,
Pow-ACSuporte,06/12/2021,19:00:00,0,
Pow-ACSuporte,06/12/2021,20:00:00,0,
Pow-ACSuporte,06/12/2021,21:00:00,0,
Pow-ACSuporte,06/12/2021,22:00:00,0,
Pow-ACSuporte,06/12/2021,23:00:00,0,
Pow-ACSuporte,06/13/2021,00:00:00,0,
Pow-ACSuporte,06/13/2021,01:00:00,0,
Pow-ACSuporte,06/13/2021,02:00:00,0,
Pow-ACSuporte,06/13/2021,03:00:00,0,
Pow-ACSuporte,06/13/2021,04:00:00,0,
Pow-ACSuporte,06/13/2021,05:00:00,0,
Pow-ACSuporte,06/13/2021,06:00:00,0,
Pow-ACSuporte,06/13/2021,07:00:00,0,
Pow-ACSuporte,06/13/2021,08:00:00,0,
Pow-ACSuporte,06/13/2021,09:00:00,0,
Pow-ACSuporte,06/13/2021,10:00:00,0,
Pow-ACSuporte,06/13/2021,11:00:00,0,
Pow-ACSuporte,06/13/2021,12:00:00,0,
Pow-ACSuporte,06/13/2021,13:00:00,0,
Pow-ACSuporte,06/13/2021,14:00:00,0,
Pow-ACSuporte,06/13/2021,15:00:00,0,
Pow-ACSuporte,06/13/2021,16:00:00,0,
Pow-ACSuporte,06/13/2021,17:00:00,0,
Pow-ACSuporte,06/13/2021,18:00:00,0,
Pow-ACSuporte,06/13/2021,19:00:00,0,
Pow-ACSuporte,06/13/2021,20:00:00,0,
Pow-ACSuporte,06/13/2021,21:00:00,0,
Pow-ACSuporte,06/13/2021,22:00:00,0,
Pow-ACSuporte,06/13/2021,23:00:00,0,
Pow-ACSuporte,06/14/2021,00:00:00,0,
Pow-ACSuporte,06/14/2021,01:00:00,0,
Pow-ACSuporte,06/14/2021,02:00:00,0,
Pow-ACSuporte,06/14/2021,03:00:00,0,
Pow-ACSuporte,06/14/2021,04:00:00,0,
Pow-ACSuporte,06/14/2021,05:00:00,0,
Pow-ACSuporte,06/14/2021,06:00:00,0,
Pow-ACSuporte,06/14/2021,07:00:00,0,
Pow-ACSuporte,06/14/2021,08:00:00,858,4911052631579;0;0;858
Pow-ACSuporte,06/14/2021,09:00:00,1890,9535721295388;0;0;1890
Pow-ACSuporte,06/14/2021,10:00:00,1924,971872623574;0;0;1924
Pow-ACSuporte,06/14/2021,11:00:00,1923,1702973977694;0;0;1923
Pow-ACSuporte,06/14/2021,12:00:00,1971,641253481894;0;0;1971
Pow-ACSuporte,06/14/2021,13:00:00,1956,3094221351616;0;0;1956
Pow-ACSuporte,06/14/2021,14:00:00,1899,5941759259258;0;0;1899
Pow-ACSuporte,06/14/2021,15:00:00,1970,7557742782153;0;0;1970
Pow-ACSuporte,06/14/2021,16:00:00,1955,4776996527778;0;0;1955
Pow-ACSuporte,06/14/2021,17:00:00,1935,1424347014924;0;0;1935
Pow-ACSuporte,06/14/2021,18:00:00,868,0099662731873;0;0;868
Pow-ACSuporte,06/14/2021,19:00:00,0,
Pow-ACSuporte,06/14/2021,20:00:00,0,
Pow-ACSuporte,06/14/2021,21:00:00,0,
Pow-ACSuporte,06/14/2021,22:00:00,0,
Pow-ACSuporte,06/14/2021,23:00:00,0,
Pow-ACSuporte,06/15/2021,00:00:00,0,
Pow-ACSuporte,06/15/2021,01:00:00,0,
Pow-ACSuporte,06/15/2021,02:00:00,0,
Pow-ACSuporte,06/15/2021,03:00:00,0,
Pow-ACSuporte,06/15/2021,04:00:00,0,
Pow-ACSuporte,06/15/2021,05:00:00,0,
Pow-ACSuporte,06/15/2021,06:00:00,0,
Pow-ACSuporte,06/15/2021,07:00:00,0,
Pow-ACSuporte,06/15/2021,08:00:00,1512,1401555555558;0;0;1512
Pow-ACSuporte,06/15/2021,09:00:00,1416,2958428246013;0;0;1416
Pow-ACSuporte,06/15/2021,10:00:00,1472,2220833333333;0;0;1472
Pow-ACSuporte,06/15/2021,11:00:00,1684,9391542288558;0;0;1684
Pow-ACSuporte,06/15/2021,12:00:00,1445,3053376205787;0;0;1445
Pow-ACSuporte,06/15/2021,13:00:00,1877,1570164609054;0;0;1877
Pow-ACSuporte,06/15/2021,14:00:00,1885,2736974789914;0;0;1885
Pow-ACSuporte,06/15/2021,15:00:00,1897,1756056056056;0;0;1897
Pow-ACSuporte,06/15/2021,16:00:00,1928,2870560747663;0;0;1928
Pow-ACSuporte,06/15/2021,17:00:00,1674,6361620185924;0;0;1674
Pow-ACSuporte,06/15/2021,18:00:00,0,
Pow-ACSuporte,06/15/2021,19:00:00,0,
Pow-ACSuporte,06/15/2021,20:00:00,0,
Pow-ACSuporte,06/15/2021,21:00:00,0,
Pow-ACSuporte,06/15/2021,22:00:00,0,
Pow-ACSuporte,06/15/2021,23:00:00,0,
Pow-ACSuporte,06/16/2021,00:00:00,0,
Pow-ACSuporte,06/16/2021,01:00:00,0,
Pow-ACSuporte,06/16/2021,02:00:00,0,
Pow-ACSuporte,06/16/2021,03:00:00,0,
Pow-ACSuporte,06/16/2021,04:00:00,0,
Pow-ACSuporte,06/16/2021,05:00:00,0,
Pow-ACSuporte,06/16/2021,06:00:00,0,
Pow-ACSuporte,06/16/2021,07:00:00,595,5403979238754;0;0;595
Pow-ACSuporte,06/16/2021,08:00:00,1843,517667638484;0;0;1843
Pow-ACSuporte,06/16/2021,09:00:00,1599,5461204343533;0;0;1599
Pow-ACSuporte,06/16/2021,10:00:00,1598,0906643356643;0;0;1598
Pow-ACSuporte,06/16/2021,11:00:00,1565,608992248062;0;0;1565
Pow-ACSuporte,06/16/2021,12:00:00,1611,6648156956003;0;0;1611
Pow-ACSuporte,06/16/2021,13:00:00,1742,3072718052738;0;0;1742
Pow-ACSuporte,06/16/2021,14:00:00,1833,3119546436287;0;0;1833
Pow-ACSuporte,06/16/2021,15:00:00,1432,65783286119;0;0;1432
Pow-ACSuporte,06/16/2021,16:00:00,23,820000000000004;0;0;23
Pow-ACSuporte,06/16/2021,17:00:00,23,820000000000004;0;0;23
Pow-ACSuporte,06/16/2021,18:00:00,23,82;0;0;23
Pow-ACSuporte,06/16/2021,19:00:00,23,82;0;0;23
Pow-ACSuporte,06/16/2021,20:00:00,23,820000000000004;0;0;23
Pow-ACSuporte,06/16/2021,21:00:00,23,820000000000004;0;0;23
Pow-ACSuporte,06/16/2021,22:00:00,23,820000000000004;0;0;23
Pow-ACSuporte,06/16/2021,23:00:00,23,82;0;0;23
Pow-ACSuporte,06/17/2021,00:00:00,0,05450800915331808;0;0;0
Pow-ACSuporte,06/17/2021,01:00:00,0,
Pow-ACSuporte,06/17/2021,02:00:00,0,
Pow-ACSuporte,06/17/2021,03:00:00,0,
Pow-ACSuporte,06/17/2021,04:00:00,0,
Pow-ACSuporte,06/17/2021,05:00:00,0,
Pow-ACSuporte,06/17/2021,06:00:00,0,
Pow-ACSuporte,06/17/2021,07:00:00,0,
Pow-ACSuporte,06/17/2021,08:00:00,0,
Pow-ACSuporte,06/17/2021,09:00:00,1594,1160263446761;0;0;1594
Pow-ACSuporte,06/17/2021,10:00:00,1870,282475633528;0;0;1870
Pow-ACSuporte,06/17/2021,11:00:00,1797,9973987854253;0;0;1797
Pow-ACSuporte,06/17/2021,12:00:00,1716,0061735261402;0;0;1716
Pow-ACSuporte,06/17/2021,13:00:00,1713,702388369678;0;0;1713
Pow-ACSuporte,06/17/2021,14:00:00,1742,5809852216748;0;0;1742
Pow-ACSuporte,06/17/2021,15:00:00,1781,2992687747035;0;0;1781
Pow-ACSuporte,06/17/2021,16:00:00,1683,8963752665245;0;0;1683
Pow-ACSuporte,06/17/2021,17:00:00,1546,0160428410372;0;0;1546
Pow-ACSuporte,06/17/2021,18:00:00,646,4035873605948;0;0;646
Pow-ACSuporte,06/17/2021,19:00:00,0,
Pow-ACSuporte,06/17/2021,20:00:00,0,
Pow-ACSuporte,06/17/2021,21:00:00,0,
Pow-ACSuporte,06/17/2021,22:00:00,0,
Pow-ACSuporte,06/17/2021,23:00:00,0,
Pow-ACSuporte,06/18/2021,00:00:00,0,
Pow-ACSuporte,06/18/2021,01:00:00,0,
Pow-ACSuporte,06/18/2021,02:00:00,0,
Pow-ACSuporte,06/18/2021,03:00:00,0,
Pow-ACSuporte,06/18/2021,04:00:00,0,
Pow-ACSuporte,06/18/2021,05:00:00,0,
Pow-ACSuporte,06/18/2021,06:00:00,0,
Pow-ACSuporte,06/18/2021,07:00:00,0,
Pow-ACSuporte,06/18/2021,08:00:00,0,
Pow-ACSuporte,06/18/2021,09:00:00,1640,2716789862725;0;0;1640
Pow-ACSuporte,06/18/2021,10:00:00,1725,3787569573285;0;0;1725
Pow-ACSuporte,06/18/2021,11:00:00,1567,625005302227;0;0;1567
Pow-ACSuporte,06/18/2021,12:00:00,1506,8009347826085;0;0;1506
Pow-ACSuporte,06/18/2021,13:00:00,1479,6432491389207;0;0;1479
Pow-ACSuporte,06/18/2021,14:00:00,1449,2716972477062;0;0;1449
Pow-ACSuporte,06/18/2021,15:00:00,1488,8398412698414;0;0;1488
Pow-ACSuporte,06/18/2021,16:00:00,1428,8156778679027;0;0;1428
Pow-ACSuporte,06/18/2021,17:00:00,1082,1351963746224;0;0;1082
Pow-ACSuporte,06/18/2021,18:00:00,0,
Pow-ACSuporte,06/18/2021,19:00:00,0,
Pow-ACSuporte,06/18/2021,20:00:00,0,
Pow-ACSuporte,06/18/2021,21:00:00,0,
Pow-ACSuporte,06/18/2021,22:00:00,0,
Pow-ACSuporte,06/18/2021,23:00:00,0,
Pow-ACSuporte,06/19/2021,00:00:00,0,
Pow-ACSuporte,06/19/2021,01:00:00,0,
Pow-ACSuporte,06/19/2021,02:00:00,0,
Pow-ACSuporte,06/19/2021,03:00:00,0,
Pow-ACSuporte,06/19/2021,04:00:00,0,
Pow-ACSuporte,06/19/2021,05:00:00,0,
Pow-ACSuporte,06/19/2021,06:00:00,0,
Pow-ACSuporte,06/19/2021,07:00:00,0,
Pow-ACSuporte,06/19/2021,08:00:00,0,
Pow-ACSuporte,06/19/2021,09:00:00,0,
Pow-ACSuporte,06/19/2021,10:00:00,0,
Pow-ACSuporte,06/19/2021,11:00:00,0,
Pow-ACSuporte,06/19/2021,12:00:00,0,
Pow-ACSuporte,06/19/2021,13:00:00,0,
Pow-ACSuporte,06/19/2021,14:00:00,0,
Pow-ACSuporte,06/19/2021,15:00:00,0,
Pow-ACSuporte,06/19/2021,16:00:00,0,
Pow-ACSuporte,06/19/2021,17:00:00,0,
Pow-ACSuporte,06/19/2021,18:00:00,0,
Pow-ACSuporte,06/19/2021,19:00:00,0,
Pow-ACSuporte,06/19/2021,20:00:00,0,
Pow-ACSuporte,06/19/2021,21:00:00,0,
Pow-ACSuporte,06/19/2021,22:00:00,0,
Pow-ACSuporte,06/19/2021,23:00:00,0,
Pow-ACSuporte,06/20/2021,00:00:00,0,
Pow-ACSuporte,06/20/2021,01:00:00,0,
Pow-ACSuporte,06/20/2021,02:00:00,0,
Pow-ACSuporte,06/20/2021,03:00:00,0,
Pow-ACSuporte,06/20/2021,04:00:00,0,
Pow-ACSuporte,06/20/2021,05:00:00,0,
Pow-ACSuporte,06/20/2021,06:00:00,0,
Pow-ACSuporte,06/20/2021,07:00:00,0,
Pow-ACSuporte,06/20/2021,08:00:00,0,
Pow-ACSuporte,06/20/2021,09:00:00,0,
Pow-ACSuporte,06/20/2021,10:00:00,0,
Pow-ACSuporte,06/20/2021,11:00:00,0,
Pow-ACSuporte,06/20/2021,12:00:00,0,
Pow-ACSuporte,06/20/2021,13:00:00,0,
Pow-ACSuporte,06/20/2021,14:00:00,0,
Pow-ACSuporte,06/20/2021,15:00:00,0,
Pow-ACSuporte,06/20/2021,16:00:00,0,
Pow-ACSuporte,06/20/2021,17:00:00,0,
Pow-ACSuporte,06/20/2021,18:00:00,0,
Pow-ACSuporte,06/20/2021,19:00:00,0,
Pow-ACSuporte,06/20/2021,20:00:00,0,
Pow-ACSuporte,06/20/2021,21:00:00,0,
Pow-ACSuporte,06/20/2021,22:00:00,0,
Pow-ACSuporte,06/20/2021,23:00:00,0,
Pow-ACSuporte,06/21/2021,00:00:00,0,
Pow-ACSuporte,06/21/2021,01:00:00,0,
Pow-ACSuporte,06/21/2021,02:00:00,0,
Pow-ACSuporte,06/21/2021,03:00:00,0,
Pow-ACSuporte,06/21/2021,04:00:00,0,
Pow-ACSuporte,06/21/2021,05:00:00,0,
Pow-ACSuporte,06/21/2021,06:00:00,0,
Pow-ACSuporte,06/21/2021,07:00:00,0,
Pow-ACSuporte,06/21/2021,08:00:00,0,
Pow-ACSuporte,06/21/2021,09:00:00,377,6865019762846;0;0;377
Pow-ACSuporte,06/21/2021,10:00:00,1861,008626716604;0;0;1861
Pow-ACSuporte,06/21/2021,11:00:00,1805,372770961145;0;0;1805
Pow-ACSuporte,06/21/2021,12:00:00,1384,3055994897957;0;0;1384
Pow-ACSuporte,06/21/2021,13:00:00,1545,6391666666668;0;0;1545
Pow-ACSuporte,06/21/2021,14:00:00,1600,9917917675543;0;0;1600
Pow-ACSuporte,06/21/2021,15:00:00,1828,19363449692;0;0;1828
Pow-ACSuporte,06/21/2021,16:00:00,1365,7807204968944;0;0;1365
Pow-ACSuporte,06/21/2021,17:00:00,984,0382828282828;0;0;984
Pow-ACSuporte,06/21/2021,18:00:00,0,
Pow-ACSuporte,06/21/2021,19:00:00,0,
Pow-ACSuporte,06/21/2021,20:00:00,0,
Pow-ACSuporte,06/21/2021,21:00:00,0,
Pow-ACSuporte,06/21/2021,22:00:00,0,
Pow-ACSuporte,06/21/2021,23:00:00,0,
Pow-ACSuporte,06/22/2021,00:00:00,0,
Pow-ACSuporte,06/22/2021,01:00:00,0,
Pow-ACSuporte,06/22/2021,02:00:00,0,
Pow-ACSuporte,06/22/2021,03:00:00,0,
Pow-ACSuporte,06/22/2021,04:00:00,0,
Pow-ACSuporte,06/22/2021,05:00:00,0,
Pow-ACSuporte,06/22/2021,06:00:00,0,
Pow-ACSuporte,06/22/2021,07:00:00,0,
Pow-ACSuporte,06/22/2021,08:00:00,0,9952618453865337;0;0;0
Pow-ACSuporte,06/22/2021,09:00:00,1819,6994341801385;0;0;1819
Pow-ACSuporte,06/22/2021,10:00:00,1829,5290862944162;0;0;1829
Pow-ACSuporte,06/22/2021,11:00:00,1131,594074605452;0;0;1131
Pow-ACSuporte,06/22/2021,12:00:00,1370,8530702836003;0;0;1370
Pow-ACSuporte,06/22/2021,13:00:00,1418,2933007334962;0;0;1418
Pow-ACSuporte,06/22/2021,14:00:00,1352,254278283485;0;0;1352
Pow-ACSuporte,06/22/2021,15:00:00,1297,487666232073;0;0;1297
Pow-ACSuporte,06/22/2021,16:00:00,1233,9593633952254;0;0;1233
Pow-ACSuporte,06/22/2021,17:00:00,1256,9822881355933;0;0;1256
Pow-ACSuporte,06/22/2021,18:00:00,320,35879492600424;0;0;320
Pow-ACSuporte,06/22/2021,19:00:00,0,
Pow-ACSuporte,06/22/2021,20:00:00,0,
Pow-ACSuporte,06/22/2021,21:00:00,0,
Pow-ACSuporte,06/22/2021,22:00:00,0,
Pow-ACSuporte,06/22/2021,23:00:00,0,
Pow-ACSuporte,06/23/2021,00:00:00,0,
Pow-ACSuporte,06/23/2021,01:00:00,0,
Pow-ACSuporte,06/23/2021,02:00:00,0,
Pow-ACSuporte,06/23/2021,03:00:00,0,
Pow-ACSuporte,06/23/2021,04:00:00,0,
Pow-ACSuporte,06/23/2021,05:00:00,0,
Pow-ACSuporte,06/23/2021,06:00:00,0,
Pow-ACSuporte,06/23/2021,07:00:00,0,
Pow-ACSuporte,06/23/2021,08:00:00,0,
Pow-ACSuporte,06/23/2021,09:00:00,1639,2515409836067;0;0;1639
Pow-ACSuporte,06/23/2021,10:00:00,1569,2885077951003;0;0;1569
Pow-ACSuporte,06/23/2021,11:00:00,1482,723622327791;0;0;1482
Pow-ACSuporte,06/23/2021,12:00:00,1619,2181774580336;0;0;1619
Pow-ACSuporte,06/23/2021,13:00:00,1589,803976744186;0;0;1589
Pow-ACSuporte,06/23/2021,14:00:00,1591,5441156840934;0;0;1591
Pow-ACSuporte,06/23/2021,15:00:00,1524,8225423728813;0;0;1524
Pow-ACSuporte,06/23/2021,16:00:00,1501,1923690773067;0;0;1501
Pow-ACSuporte,06/23/2021,17:00:00,1415,5055936352508;0;0;1415
Pow-ACSuporte,06/23/2021,18:00:00,329,5068577075099;0;0;329
Pow-ACSuporte,06/23/2021,19:00:00,0,
Pow-ACSuporte,06/23/2021,20:00:00,0,
Pow-ACSuporte,06/23/2021,21:00:00,0,
Pow-ACSuporte,06/23/2021,22:00:00,0,
Pow-ACSuporte,06/23/2021,23:00:00,0,
Pow-ACSuporte,06/24/2021,00:00:00,0,
Pow-ACSuporte,06/24/2021,01:00:00,0,
Pow-ACSuporte,06/24/2021,02:00:00,0,
Pow-ACSuporte,06/24/2021,03:00:00,0,
Pow-ACSuporte,06/24/2021,04:00:00,0,
Pow-ACSuporte,06/24/2021,05:00:00,0,
Pow-ACSuporte,06/24/2021,06:00:00,0,
Pow-ACSuporte,06/24/2021,07:00:00,0,
Pow-ACSuporte,06/24/2021,08:00:00,781,2805279503106;0;0;781
Pow-ACSuporte,06/24/2021,09:00:00,1628,5370558375635;0;0;1628
Pow-ACSuporte,06/24/2021,10:00:00,1479,7714956331877;0;0;1479
Pow-ACSuporte,06/24/2021,11:00:00,1370,741190765492;0;0;1370
Pow-ACSuporte,06/24/2021,12:00:00,917,0224207011685;0;0;917
Pow-ACSuporte,06/24/2021,13:00:00,1492,2922160970231;0;0;1492
Pow-ACSuporte,06/24/2021,14:00:00,1382,2726351351353;0;0;1382
Pow-ACSuporte,06/24/2021,15:00:00,1340,9436329588016;0;0;1340
Pow-ACSuporte,06/24/2021,16:00:00,1350,6983479349187;0;0;1350
Pow-ACSuporte,06/24/2021,17:00:00,1246,7355941255007;0;0;1246
Pow-ACSuporte,06/24/2021,18:00:00,287,4118625277162;0;0;287
Pow-ACSuporte,06/24/2021,19:00:00,0,
Pow-ACSuporte,06/24/2021,20:00:00,0,
Pow-ACSuporte,06/24/2021,21:00:00,0,
Pow-ACSuporte,06/24/2021,22:00:00,0,
Pow-ACSuporte,06/24/2021,23:00:00,0,
Pow-ACSuporte,06/25/2021,00:00:00,0,
Pow-ACSuporte,06/25/2021,01:00:00,0,
Pow-ACSuporte,06/25/2021,02:00:00,0,
Pow-ACSuporte,06/25/2021,03:00:00,0,
Pow-ACSuporte,06/25/2021,04:00:00,0,
Pow-ACSuporte,06/25/2021,05:00:00,0,
Pow-ACSuporte,06/25/2021,06:00:00,0,
Pow-ACSuporte,06/25/2021,07:00:00,0,
Pow-ACSuporte,06/25/2021,08:00:00,351,06556420233466;0;0;351
Pow-ACSuporte,06/25/2021,09:00:00,734,3956312292358;0;0;734
Pow-ACSuporte,06/25/2021,10:00:00,1934,6126602282702;0;0;1934
Pow-ACSuporte,06/25/2021,11:00:00,1450,2231473214285;0;0;1450
Pow-ACSuporte,06/25/2021,12:00:00,0,
Pow-ACSuporte,06/25/2021,13:00:00,965,4764487369986;0;0;965
Pow-ACSuporte,06/25/2021,14:00:00,1578,8431330977621;0;0;1578
Pow-ACSuporte,06/25/2021,15:00:00,1593,3587195121952;0;0;1593
Pow-ACSuporte,06/25/2021,16:00:00,1477,4759416445622;0;0;1477
Pow-ACSuporte,06/25/2021,17:00:00,792,4757512953369;0;0;792
Pow-ACSuporte,06/25/2021,18:00:00,0,
Pow-ACSuporte,06/25/2021,19:00:00,0,
Pow-ACSuporte,06/25/2021,20:00:00,0,
Pow-ACSuporte,06/25/2021,21:00:00,0,
Pow-ACSuporte,06/25/2021,22:00:00,0,
Pow-ACSuporte,06/25/2021,23:00:00,0,
Pow-ACSuporte,06/26/2021,00:00:00,0,
Pow-ACSuporte,06/26/2021,01:00:00,0,
Pow-ACSuporte,06/26/2021,02:00:00,0,
Pow-ACSuporte,06/26/2021,03:00:00,0,
Pow-ACSuporte,06/26/2021,04:00:00,0,
Pow-ACSuporte,06/26/2021,05:00:00,0,
Pow-ACSuporte,06/26/2021,06:00:00,0,
Pow-ACSuporte,06/26/2021,07:00:00,0,
Pow-ACSuporte,06/26/2021,08:00:00,0,
Pow-ACSuporte,06/26/2021,09:00:00,0,
Pow-ACSuporte,06/26/2021,10:00:00,0,
Pow-ACSuporte,06/26/2021,11:00:00,0,
Pow-ACSuporte,06/26/2021,12:00:00,0,
Pow-ACSuporte,06/26/2021,13:00:00,0,
Pow-ACSuporte,06/26/2021,14:00:00,0,
Pow-ACSuporte,06/26/2021,15:00:00,0,
Pow-ACSuporte,06/26/2021,16:00:00,0,
Pow-ACSuporte,06/26/2021,17:00:00,0,
Pow-ACSuporte,06/26/2021,18:00:00,0,
Pow-ACSuporte,06/26/2021,19:00:00,0,
Pow-ACSuporte,06/26/2021,20:00:00,0,
Pow-ACSuporte,06/26/2021,21:00:00,0,
Pow-ACSuporte,06/26/2021,22:00:00,0,
Pow-ACSuporte,06/26/2021,23:00:00,0,
Pow-ACSuporte,06/27/2021,00:00:00,0,
Pow-ACSuporte,06/27/2021,01:00:00,0,
Pow-ACSuporte,06/27/2021,02:00:00,0,
Pow-ACSuporte,06/27/2021,03:00:00,0,
Pow-ACSuporte,06/27/2021,04:00:00,0,
Pow-ACSuporte,06/27/2021,05:00:00,0,
Pow-ACSuporte,06/27/2021,06:00:00,0,
Pow-ACSuporte,06/27/2021,07:00:00,0,
Pow-ACSuporte,06/27/2021,08:00:00,0,
Pow-ACSuporte,06/27/2021,09:00:00,0,
Pow-ACSuporte,06/27/2021,10:00:00,0,
Pow-ACSuporte,06/27/2021,11:00:00,0,
Pow-ACSuporte,06/27/2021,12:00:00,0,
Pow-ACSuporte,06/27/2021,13:00:00,0,
Pow-ACSuporte,06/27/2021,14:00:00,0,
Pow-ACSuporte,06/27/2021,15:00:00,0,
Pow-ACSuporte,06/27/2021,16:00:00,0,
Pow-ACSuporte,06/27/2021,17:00:00,0,
Pow-ACSuporte,06/27/2021,18:00:00,0,
Pow-ACSuporte,06/27/2021,19:00:00,0,
Pow-ACSuporte,06/27/2021,20:00:00,0,
Pow-ACSuporte,06/27/2021,21:00:00,0,
Pow-ACSuporte,06/27/2021,22:00:00,0,
Pow-ACSuporte,06/27/2021,23:00:00,0,
Pow-ACSuporte,06/28/2021,00:00:00,0,
Pow-ACSuporte,06/28/2021,01:00:00,0,
Pow-ACSuporte,06/28/2021,02:00:00,0,
Pow-ACSuporte,06/28/2021,03:00:00,0,
Pow-ACSuporte,06/28/2021,04:00:00,0,
Pow-ACSuporte,06/28/2021,05:00:00,0,
Pow-ACSuporte,06/28/2021,06:00:00,0,
Pow-ACSuporte,06/28/2021,07:00:00,0,
Pow-ACSuporte,06/28/2021,08:00:00,0,9099056603773585;0;0;0
Pow-ACSuporte,06/28/2021,09:00:00,1730,498113207547;0;0;1730
Pow-ACSuporte,06/28/2021,10:00:00,1807,2363913043478;0;0;1807
Pow-ACSuporte,06/28/2021,11:00:00,1717,6560669456067;0;0;1717
Pow-ACSuporte,06/28/2021,12:00:00,1543,4978074866312;0;0;1543
Pow-ACSuporte,06/28/2021,13:00:00,1211,4082938388626;0;0;1211
Pow-ACSuporte,06/28/2021,14:00:00,1495,0072280701754;0;0;1495
Pow-ACSuporte,06/28/2021,15:00:00,433,6635416666666;0;0;433
Pow-ACSuporte,06/28/2021,16:00:00,0,7611718749999999;0;0;0
Pow-ACSuporte,06/28/2021,17:00:00,1864,392889908257;0;0;1864
Pow-ACSuporte,06/28/2021,18:00:00,0,4033684210526316;0;0;0
Pow-ACSuporte,06/28/2021,19:00:00,0,
Pow-ACSuporte,06/28/2021,20:00:00,0,
Pow-ACSuporte,06/28/2021,21:00:00,0,
Pow-ACSuporte,06/28/2021,22:00:00,0,
Pow-ACSuporte,06/28/2021,23:00:00,0,
Pow-ACSuporte,06/29/2021,00:00:00,0,
Pow-ACSuporte,06/29/2021,01:00:00,0,
