nome,data,hora,potencia,hora_simples,,
Pow-ACSuporte,05/10/2021,03:00:00,1000,03,,
Pow-ACSuporte,05/10/2021,04:00:00,1009,04,,
Pow-ACSuporte,05/10/2021,05:00:00,1136,05,,
Pow-ACSuporte,05/10/2021,06:00:00,1019,06,,
Pow-ACSuporte,05/10/2021,07:00:00,1181,07,,
Pow-ACSuporte,05/10/2021,08:00:00,1244,08,,
Pow-ACSuporte,05/10/2021,09:00:00,1352,09,,
Pow-ACSuporte,05/10/2021,10:00:00,1416,10,,
Pow-ACSuporte,05/10/2021,11:00:00,1462,11,,
Pow-ACSuporte,05/13/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/13/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/13/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/13/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/13/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/14/2021,14:00:00,1637,14,,
Pow-ACSuporte,05/14/2021,15:00:00,1638,15,,
Pow-ACSuporte,05/14/2021,16:00:00,1879,16,,
Pow-ACSuporte,05/14/2021,17:00:00,1756,17,,
Pow-ACSuporte,05/14/2021,18:00:00,212,18,,
Pow-ACSuporte,05/14/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/14/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/14/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/14/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/14/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/15/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/15/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/15/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/15/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/15/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/15/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/15/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/15/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/15/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/15/2021,09:00:00,0,09,,0
Pow-ACSuporte,05/15/2021,10:00:00,0,10,,0
Pow-ACSuporte,05/15/2021,11:00:00,0,11,,0
Pow-ACSuporte,05/15/2021,12:00:00,0,12,,0
Pow-ACSuporte,05/15/2021,13:00:00,0,13,,0
Pow-ACSuporte,05/15/2021,14:00:00,0,14,,0
Pow-ACSuporte,05/15/2021,15:00:00,0,15,,0
Pow-ACSuporte,05/15/2021,16:00:00,0,16,,0
Pow-ACSuporte,05/15/2021,17:00:00,0,17,,0
Pow-ACSuporte,05/15/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/15/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/15/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/15/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/15/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/15/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/16/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/16/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/16/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/16/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/16/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/16/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/16/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/16/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/16/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/16/2021,09:00:00,0,09,,0
Pow-ACSuporte,05/16/2021,10:00:00,0,10,,0
Pow-ACSuporte,05/16/2021,11:00:00,0,11,,0
Pow-ACSuporte,05/16/2021,12:00:00,0,12,,0
Pow-ACSuporte,05/16/2021,13:00:00,0,13,,0
Pow-ACSuporte,05/16/2021,14:00:00,0,14,,0
Pow-ACSuporte,05/16/2021,15:00:00,0,15,,0
Pow-ACSuporte,05/16/2021,16:00:00,0,16,,0
Pow-ACSuporte,05/16/2021,17:00:00,0,17,,0
Pow-ACSuporte,05/16/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/16/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/16/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/16/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/16/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/16/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/17/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/17/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/17/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/17/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/17/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/17/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/17/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/17/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/17/2021,08:00:00,1376,08,,
Pow-ACSuporte,05/17/2021,09:00:00,1794,09,,
Pow-ACSuporte,05/17/2021,10:00:00,1692,10,,
Pow-ACSuporte,05/17/2021,11:00:00,1658,11,,
Pow-ACSuporte,05/17/2021,12:00:00,1684,12,,
Pow-ACSuporte,05/17/2021,13:00:00,1659,13,,
Pow-ACSuporte,05/17/2021,14:00:00,1826,14,,
Pow-ACSuporte,05/17/2021,15:00:00,1748,15,,
Pow-ACSuporte,05/17/2021,16:00:00,1683,16,,
Pow-ACSuporte,05/17/2021,17:00:00,1537,17,,
Pow-ACSuporte,05/17/2021,18:00:00,1199,18,,
Pow-ACSuporte,05/17/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/17/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/17/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/17/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/17/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/18/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/18/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/18/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/18/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/18/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/18/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/18/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/18/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/18/2021,08:00:00,1566,08,,
Pow-ACSuporte,05/18/2021,09:00:00,1837,09,,
Pow-ACSuporte,05/18/2021,10:00:00,1669,10,,
Pow-ACSuporte,05/18/2021,11:00:00,1640,11,,
Pow-ACSuporte,05/18/2021,12:00:00,1813,12,,
Pow-ACSuporte,05/18/2021,13:00:00,1711,13,,
Pow-ACSuporte,05/18/2021,14:00:00,1702,14,,
Pow-ACSuporte,05/18/2021,15:00:00,1590,15,,
Pow-ACSuporte,05/18/2021,16:00:00,1660,16,,
Pow-ACSuporte,05/18/2021,17:00:00,1851,17,,
Pow-ACSuporte,05/18/2021,18:00:00,1202,18,,
Pow-ACSuporte,05/18/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/18/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/18/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/18/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/18/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/19/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/19/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/19/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/19/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/19/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/19/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/19/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/19/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/19/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/19/2021,09:00:00,1845,09,,
Pow-ACSuporte,05/19/2021,10:00:00,1847,10,,
Pow-ACSuporte,05/19/2021,11:00:00,1531,11,,
Pow-ACSuporte,05/19/2021,12:00:00,1585,12,,
Pow-ACSuporte,05/19/2021,13:00:00,1661,13,,
Pow-ACSuporte,05/19/2021,14:00:00,1426,14,,
Pow-ACSuporte,05/19/2021,15:00:00,1765,15,,
Pow-ACSuporte,05/19/2021,16:00:00,1598,16,,
Pow-ACSuporte,05/19/2021,17:00:00,1539,17,,
Pow-ACSuporte,05/19/2021,18:00:00,845,18,,
Pow-ACSuporte,05/19/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/19/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/19/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/19/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/19/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/20/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/20/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/20/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/20/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/20/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/20/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/20/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/20/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/20/2021,08:00:00,1185,08,,
Pow-ACSuporte,05/20/2021,09:00:00,1758,09,,
Pow-ACSuporte,05/20/2021,10:00:00,1640,10,,
Pow-ACSuporte,05/20/2021,11:00:00,1615,11,,
Pow-ACSuporte,05/20/2021,12:00:00,1697,12,,
Pow-ACSuporte,05/20/2021,13:00:00,1583,13,,
Pow-ACSuporte,05/20/2021,14:00:00,1795,14,,
Pow-ACSuporte,05/20/2021,15:00:00,1804,15,,
Pow-ACSuporte,05/20/2021,16:00:00,1526,16,,
Pow-ACSuporte,05/20/2021,17:00:00,1451,17,,
Pow-ACSuporte,05/20/2021,18:00:00,1461,18,,
Pow-ACSuporte,05/20/2021,19:00:00,911,19,,
Pow-ACSuporte,05/20/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/20/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/20/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/20/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/21/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/21/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/21/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/21/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/21/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/21/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/21/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/21/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/21/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/21/2021,09:00:00,1323,09,,
Pow-ACSuporte,05/21/2021,10:00:00,1622,10,,
Pow-ACSuporte,05/21/2021,11:00:00,1455,11,,
Pow-ACSuporte,05/21/2021,12:00:00,1696,12,,
Pow-ACSuporte,05/21/2021,13:00:00,1528,13,,
Pow-ACSuporte,05/21/2021,14:00:00,1411,14,,
Pow-ACSuporte,05/21/2021,15:00:00,1408,15,,
Pow-ACSuporte,05/21/2021,16:00:00,1434,16,,
Pow-ACSuporte,05/21/2021,17:00:00,1401,17,,
Pow-ACSuporte,05/21/2021,18:00:00,1281,18,,
Pow-ACSuporte,05/21/2021,19:00:00,99,19,,
Pow-ACSuporte,05/21/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/21/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/21/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/21/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/22/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/22/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/22/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/22/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/22/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/22/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/22/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/22/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/22/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/22/2021,09:00:00,0,09,,0
Pow-ACSuporte,05/22/2021,10:00:00,0,10,,0
Pow-ACSuporte,05/22/2021,11:00:00,0,11,,0
Pow-ACSuporte,05/22/2021,12:00:00,0,12,,0
Pow-ACSuporte,05/22/2021,13:00:00,0,13,,0
Pow-ACSuporte,05/22/2021,14:00:00,0,14,,0
Pow-ACSuporte,05/22/2021,15:00:00,0,15,,0
Pow-ACSuporte,05/22/2021,16:00:00,0,16,,0
Pow-ACSuporte,05/22/2021,17:00:00,0,17,,0
Pow-ACSuporte,05/22/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/22/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/22/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/22/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/22/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/22/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/23/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/23/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/23/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/23/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/23/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/23/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/23/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/23/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/23/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/23/2021,09:00:00,0,09,,0
Pow-ACSuporte,05/23/2021,10:00:00,0,10,,0
Pow-ACSuporte,05/23/2021,11:00:00,0,11,,0
Pow-ACSuporte,05/23/2021,12:00:00,0,12,,0
Pow-ACSuporte,05/23/2021,13:00:00,0,13,,0
Pow-ACSuporte,05/23/2021,14:00:00,0,14,,0
Pow-ACSuporte,05/23/2021,15:00:00,0,15,,0
Pow-ACSuporte,05/23/2021,16:00:00,0,16,,0
Pow-ACSuporte,05/23/2021,17:00:00,0,17,,0
Pow-ACSuporte,05/23/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/23/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/23/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/23/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/23/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/23/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/24/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/24/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/24/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/24/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/24/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/24/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/24/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/24/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/24/2021,08:00:00,1361,08,,
Pow-ACSuporte,05/24/2021,09:00:00,1908,09,,
Pow-ACSuporte,05/24/2021,10:00:00,1715,10,,
Pow-ACSuporte,05/24/2021,11:00:00,1685,11,,
Pow-ACSuporte,05/24/2021,12:00:00,1874,12,,
Pow-ACSuporte,05/24/2021,13:00:00,1873,13,,
Pow-ACSuporte,05/24/2021,14:00:00,1576,14,,
Pow-ACSuporte,05/24/2021,15:00:00,1796,15,,
Pow-ACSuporte,05/24/2021,16:00:00,1465,16,,
Pow-ACSuporte,05/24/2021,17:00:00,1393,17,,
Pow-ACSuporte,05/24/2021,18:00:00,1403,18,,
Pow-ACSuporte,05/24/2021,19:00:00,310,19,,
Pow-ACSuporte,05/24/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/24/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/24/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/24/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/25/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/25/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/25/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/25/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/25/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/25/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/25/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/25/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/25/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/25/2021,09:00:00,0,09,,
Pow-ACSuporte,05/25/2021,10:00:00,1875,10,,
Pow-ACSuporte,05/25/2021,11:00:00,1648,11,,
Pow-ACSuporte,05/25/2021,12:00:00,1731,12,,
Pow-ACSuporte,05/25/2021,13:00:00,1945,13,,
Pow-ACSuporte,05/25/2021,14:00:00,1919,14,,
Pow-ACSuporte,05/25/2021,15:00:00,1667,15,,
Pow-ACSuporte,05/25/2021,16:00:00,1392,16,,
Pow-ACSuporte,05/25/2021,17:00:00,1402,17,,
Pow-ACSuporte,05/25/2021,18:00:00,562,18,,
Pow-ACSuporte,05/25/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/25/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/25/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/25/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/25/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/26/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/26/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/26/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/26/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/26/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/26/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/26/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/26/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/26/2021,08:00:00,994,08,,
Pow-ACSuporte,05/26/2021,09:00:00,1827,09,,
Pow-ACSuporte,05/26/2021,10:00:00,1728,10,,
Pow-ACSuporte,05/26/2021,11:00:00,1601,11,,
Pow-ACSuporte,05/26/2021,12:00:00,1453,12,,
Pow-ACSuporte,05/26/2021,13:00:00,1471,13,,
Pow-ACSuporte,05/26/2021,14:00:00,1767,14,,
Pow-ACSuporte,05/26/2021,15:00:00,1881,15,,
Pow-ACSuporte,05/26/2021,16:00:00,1292,16,,
Pow-ACSuporte,05/26/2021,17:00:00,1248,17,,
Pow-ACSuporte,05/26/2021,18:00:00,933,18,,
Pow-ACSuporte,05/26/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/26/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/26/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/26/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/26/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/27/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/27/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/27/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/27/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/27/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/27/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/27/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/27/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/27/2021,08:00:00,751,08,,
Pow-ACSuporte,05/27/2021,09:00:00,1593,09,,
Pow-ACSuporte,05/27/2021,10:00:00,1468,10,,
Pow-ACSuporte,05/27/2021,11:00:00,1383,11,,
Pow-ACSuporte,05/27/2021,12:00:00,1423,12,,
Pow-ACSuporte,05/27/2021,13:00:00,1299,13,,
Pow-ACSuporte,05/27/2021,14:00:00,1572,14,,
Pow-ACSuporte,05/27/2021,15:00:00,1448,15,,
Pow-ACSuporte,05/27/2021,16:00:00,1362,16,,
Pow-ACSuporte,05/27/2021,17:00:00,1285,17,,
Pow-ACSuporte,05/27/2021,18:00:00,1092,18,,
Pow-ACSuporte,05/27/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/27/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/27/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/27/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/27/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/28/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/28/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/28/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/28/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/28/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/28/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/28/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/28/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/28/2021,08:00:00,84,08,,
Pow-ACSuporte,05/28/2021,09:00:00,1859,09,,
Pow-ACSuporte,05/28/2021,10:00:00,1761,10,,
Pow-ACSuporte,05/28/2021,11:00:00,1918,11,,
Pow-ACSuporte,05/28/2021,12:00:00,1810,12,,
Pow-ACSuporte,05/28/2021,13:00:00,1686,13,,
Pow-ACSuporte,05/28/2021,14:00:00,1499,14,,
Pow-ACSuporte,05/28/2021,15:00:00,1358,15,,
Pow-ACSuporte,05/28/2021,16:00:00,1400,16,,
Pow-ACSuporte,05/28/2021,17:00:00,1297,17,,
Pow-ACSuporte,05/28/2021,18:00:00,1045,18,,
Pow-ACSuporte,05/28/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/28/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/28/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/28/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/28/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/29/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/29/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/29/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/29/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/29/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/29/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/29/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/29/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/29/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/29/2021,09:00:00,0,09,,0
Pow-ACSuporte,05/29/2021,10:00:00,0,10,,0
Pow-ACSuporte,05/29/2021,11:00:00,0,11,,0
Pow-ACSuporte,05/29/2021,12:00:00,0,12,,0
Pow-ACSuporte,05/29/2021,13:00:00,0,13,,0
Pow-ACSuporte,05/29/2021,14:00:00,0,14,,0
Pow-ACSuporte,05/29/2021,15:00:00,0,15,,0
Pow-ACSuporte,05/29/2021,16:00:00,0,16,,0
Pow-ACSuporte,05/29/2021,17:00:00,0,17,,0
Pow-ACSuporte,05/29/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/29/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/29/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/29/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/29/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/29/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/30/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/30/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/30/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/30/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/30/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/30/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/30/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/30/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/30/2021,08:00:00,0,08,,0
Pow-ACSuporte,05/30/2021,09:00:00,0,09,,0
Pow-ACSuporte,05/30/2021,10:00:00,0,10,,0
Pow-ACSuporte,05/30/2021,11:00:00,0,11,,0
Pow-ACSuporte,05/30/2021,12:00:00,0,12,,0
Pow-ACSuporte,05/30/2021,13:00:00,0,13,,0
Pow-ACSuporte,05/30/2021,14:00:00,0,14,,0
Pow-ACSuporte,05/30/2021,15:00:00,0,15,,0
Pow-ACSuporte,05/30/2021,16:00:00,0,16,,0
Pow-ACSuporte,05/30/2021,17:00:00,0,17,,0
Pow-ACSuporte,05/30/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/30/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/30/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/30/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/30/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/30/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/31/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/31/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/31/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/31/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/31/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/31/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/31/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/31/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/31/2021,08:00:00,360,08,,
Pow-ACSuporte,05/31/2021,09:00:00,1882,09,,
Pow-ACSuporte,05/31/2021,10:00:00,1818,10,,
Pow-ACSuporte,05/31/2021,11:00:00,1748,11,,
Pow-ACSuporte,05/31/2021,12:00:00,1652,12,,
Pow-ACSuporte,05/31/2021,13:00:00,1800,13,,
Pow-ACSuporte,05/31/2021,14:00:00,1820,14,,
Pow-ACSuporte,06/01/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/01/2021,08:00:00,634,08,,
Pow-ACSuporte,06/01/2021,09:00:00,1871,09,,
Pow-ACSuporte,06/01/2021,10:00:00,1744,10,,
Pow-ACSuporte,06/01/2021,11:00:00,1843,11,,
Pow-ACSuporte,06/01/2021,12:00:00,1920,12,,
Pow-ACSuporte,06/01/2021,13:00:00,1899,13,,
Pow-ACSuporte,06/01/2021,14:00:00,1782,14,,
Pow-ACSuporte,06/01/2021,15:00:00,1696,15,,
Pow-ACSuporte,06/01/2021,16:00:00,1716,16,,
Pow-ACSuporte,06/01/2021,17:00:00,1069,17,,
Pow-ACSuporte,06/01/2021,18:00:00,0,18,,0
Pow-ACSuporte,06/01/2021,19:00:00,0,19,,0
Pow-ACSuporte,06/01/2021,20:00:00,0,20,,0
Pow-ACSuporte,06/01/2021,21:00:00,0,21,,0
Pow-ACSuporte,06/01/2021,22:00:00,0,22,,0
Pow-ACSuporte,06/01/2021,23:00:00,0,23,,0
Pow-ACSuporte,06/02/2021,00:00:00,0,00,,0
Pow-ACSuporte,06/02/2021,01:00:00,0,01,,0
Pow-ACSuporte,06/02/2021,02:00:00,0,02,,0
Pow-ACSuporte,06/02/2021,03:00:00,0,03,,0
Pow-ACSuporte,06/02/2021,04:00:00,0,04,,0
Pow-ACSuporte,06/02/2021,05:00:00,0,05,,0
Pow-ACSuporte,06/02/2021,06:00:00,0,06,,0
Pow-ACSuporte,06/02/2021,07:00:00,0,07,,0
Pow-ACSuporte,06/02/2021,08:00:00,1001,08,,
Pow-ACSuporte,06/02/2021,09:00:00,1874,09,,
Pow-ACSuporte,06/02/2021,10:00:00,1883,10,,
